PaperID,Title,DOI,url
159,"Design Methods for Integrated Design of Blast Resistance Panels and Materials",10.1115/DETC2013-122,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830335
160,"An Energy-Based Design Approach for a Meso-Structure With High Shear Flexure",10.1115/DETC2013-122,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830336
161,"A Comparison of Design Approaches to Meso-Structure Development",10.1115/DETC2013-122,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830337
162,"The Boundary Smoothing in Discrete Topology Optimization of Structures",10.1115/DETC2013-123,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830338
163,"Multiscale Topology Optimization of Structures and Periodic Cellular Materials",10.1115/DETC2013-123,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830339
164,"Hierarchical Design of Composite Materials With Negative Stiffness Inclusions Using a Bayesian Network Classifier",10.1115/DETC2013-131,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830340
165,"Application of Regional Strain Energy in Topology Optimization With Inertia Relief Analysis",10.1115/DETC2013-132,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830341
166,"Ceramic Matrix Composite Materials by Design Using Robust Variable Fidelity Optimization",10.1115/DETC2013-133,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830342
167,"Early-Stage Design of Rheologically Complex Materials via Material Function Design Targets",10.1115/DETC2013-134,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830343
168,"Continuous Preference Trend Mining for Optimal Product Design With Multiple Profit Cycles",10.1115/DETC2013-121,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830345
169,"Visual HDMR Model Refinement Through Iterative Interaction",10.1115/DETC2013-126,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830346
170,"Design Analytics in Consumer Product Design: A Simulated Study",10.1115/DETC2013-129,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830347
171,"A Simulation Based Estimation of Crowd Ability and its Influence on Crowdsourced Evaluation of Design Concepts",10.1115/DETC2013-130,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830348
172,"A Scalable Preference Elicitation Algorithm Using Group Generalized Binary Search",10.1115/DETC2013-130,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830349
173,"Selection of Precision Machining Cutting Parameters via a Modified Efficient Global Optimization Approach",10.1115/DETC2013-121,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830350
174,"Automatic Reasoning for Defining Lathe Operations for Mill-Turn Parts",10.1115/DETC2013-123,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830351
175,"Tolerance Analysis of Parallel Assemblies Using Tolerance-Maps® and a Functional Map Derived From Induced Deformations",10.1115/DETC2013-123,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830352
176,"Tolerance Plugin Module in Integrated Design",10.1115/DETC2013-130,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830353
177,"Machining Feature Modeling and Process Intermediate Model Generation in Process Planning",10.1115/DETC2013-135,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830354
178,"Design of Nonlinear Dynamic Systems Using Surrogate Models of Derivative Functions",10.1115/DETC2013-122,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830355
179,"Development of a Common Platform for Testing Metamodel Based Design Optimization Methods",10.1115/DETC2013-126,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830356
180,"Improved Trust Region Based MPS Method for High-Dimensional Expensive Black-Box Problems",10.1115/DETC2013-126,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830357
181,"Indexing Methods for Discrete Mode Pursuing Sampling",10.1115/DETC2013-126,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830358
182,"Diagnostic Analysis of Metamodels’ Multivariate Dependencies and Their Impacts in Many-Objective Design Optimization",10.1115/DETC2013-131,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830359
183,"Classifier-Guided Sampling for Discrete Variable, Discontinuous Design Space Exploration",10.1115/DETC2013-131,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830360
184,"A Data Mining Trajectory Clustering Methodology for Modeling Indoor Design Space Utilization",10.1115/DETC2013-126,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830361
185,"A Z-Score-Based Method to Synthesize Anthropometric Datasets for Global User Populations",10.1115/DETC2013-128,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830362
186,"Building of Usage Scenarios Space for Investigating the Fall Situations of the Elderly People",10.1115/DETC2013-128,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830363
187,"Computer-Aided Customized Shape Design of an N95 Filtering Facepiece Respirator",10.1115/DETC2013-132,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830364
188,"Potential Methods for Prediction of Onset of Slip in Gait During the Transition From Double Support to Single Support",10.1115/DETC2013-133,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830365
189,"Cognitive-Based Terminal State Prediction for Human Motion Planning",10.1115/DETC2013-134,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830366
190,"Hierarchical Bayesian Parameter Estimation for Modeling and Analysis of User Affective Influence",10.1115/DETC2013-136,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830367
191,"Reconstructing Humans’ Hand Motion: Preliminary Results and Applications in the Design of Mechanical Fingers for Anthropomorphic Tasks",10.1115/DETC2013-137,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830368
192,"Pareto Front Identification via Objective Vector Jacobian Matrix Singularity",10.1115/DETC2013-122,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830369
193,"Multi-Objective Robust Optimization Using Differential Evolution and Sequential Quadratic Programming",10.1115/DETC2013-122,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830370
194,"Robustness Against Large Variations in Multi-Objective Optimization Problems",10.1115/DETC2013-123,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830371
195,"Sensitivity Analysis in Quantified Interval Constraint Satisfaction Problems",10.1115/DETC2013-124,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830372
196,"Multi-Objective Optimization of a Disc Brake System by Using SPEA2 and RBFN",10.1115/DETC2013-128,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830373
197,"Optimization Algorithms and ODE’s in MDO",10.1115/DETC2013-121,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830374
198,"Integrated Design and Multi-Objective Optimization of a Single Stage Heat-Pump Turbocompressor",10.1115/DETC2013-121,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830375
199,"A Deterministic and Probabilistic Approach for Robust Optimal Design of a 6-DOF Haptic Device",10.1115/DETC2013-130,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830376
200,"Using a Goal-Switching Selection Operator in Multi-Objective Genetic Algorithm Optimization Problems",10.1115/DETC2013-131,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830377
201,"Examining the Impact of Aggregated Design Impulses on Process Architecture in Distributed Design",10.1115/DETC2013-133,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830378
202,"Linking 10 Years of Modular Design Research: Alternative Methods and Tool Chain Sequences to Support Product Platform Design",10.1115/DETC2013-125,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830379
203,"An Approach for Managing Engineering Changes in Product Families",10.1115/DETC2013-125,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830380
204,"Comprehensive Product Platform Planning (CP3) for a Modular Family of Unmanned Aerial Vehicles",10.1115/DETC2013-131,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830381
205,"A Concept Selection Framework for Early Sorting of Reconfigurable System Designs",10.1115/DETC2013-132,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830382
206,"Green Profit Maximization Through Joint Pricing and Production Planning of New and Remanufactured Products",10.1115/DETC2013-121,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830383
207,"Product-Service Integration for the Sustainable Publishing Process",10.1115/DETC2013-124,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830384
208,"A Product-Service System Model for Identifying Design Factors",10.1115/DETC2013-125,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830385
209,"A Probabilistic Graphical Model for Evaluating Variable Energy Consumption During the Use Stage of a Product’s Lifecycle",10.1115/DETC2013-131,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830386
210,"An Envelope Approach to Time-Dependent Reliability Analysis for Mechanisms",10.1115/DETC2013-120,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830387
211,"A Design Oriented Reliability Methodology for Fatigue Life Under Stochastic Loadings",10.1115/DETC2013-120,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830388
212,"Probabilistic Inverse Simulation and its Application in Vehicle Accident Reconstruction",10.1115/DETC2013-120,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830389
213,"Robust Design of Gears With Material and Load Uncertainties",10.1115/DETC2013-121,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830390
214,"Advanced Robust Optimization Approach for Design Optimization With Interval Uncertainty Using Sequential Quadratic Programming",10.1115/DETC2013-122,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830391
215,"Time-Dependent Reliability of Dynamic Systems Using Subset Simulation With Splitting Over a Series of Correlated Time Intervals",10.1115/DETC2013-122,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830392
216,"Accounting for Test Variability Through Sizing Local Domains in Sequential Design Optimization With Concurrent Calibration-Based Model Validation",10.1115/DETC2013-123,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830393
217,"Reliability and Functionality of Repairable Systems Using a Minimal Set of Metrics: Design and Maintenance of a Smart Charging Microgrid",10.1115/DETC2013-123,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830394
218,"Preposterior Analysis to Select Experimental Responses for Improving Identifiability in Model Uncertainty Quantification",10.1115/DETC2013-124,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830395
219,"A Maximum Confidence Enhancement Based Sequential Sampling Scheme for Simulation-Based Design",10.1115/DETC2013-126,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830396
220,"Simulating Stochastic Diffusions by Quantum Walks",10.1115/DETC2013-127,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830397
221,"First-Order Reliability Analysis of Vehicle Safety in Highway Horizontal Curves",10.1115/DETC2013-131,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830398
222,"Sampling-Based Approach for Design Optimization in the Presence of Interval Variables",10.1115/DETC2013-131,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830399
223,"Stochastic Kriging for Random Simulation Metamodeling With Finite Sampling",10.1115/DETC2013-133,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1830400
224,"Lighting Optimization for Sustainable Building Design Considering User Productivity",10.1115/DETC2012-704,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1736265
225,"Finite Element Synthesis for Design Optimization",10.1115/DETC2012-705,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1736238
226,"A Local-Diffusion Genetic Algorithm for Disjoint Pareto-Optimal Problems With Application to Vehicle Suspension",10.1115/DETC2012-705,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1736249
227,"Optimum Design of Columns Under Elastic Buckling",10.1115/DETC2012-706,http://proceedings.asmedigitalcollection.asme.org//proceeding.aspx?articleID=1736257
